stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,8.56,0,0,0,2.14,12.84,0,2.14
21Day,12.05,6.69,0,2.68,0,4.02,5.35,2.68
3Month,0.96,0,0.32,0.96,0,0,0,0
22Month,1.64,0,0,1.09,0,0,0,0
