stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,4.09,0,0,0,0,4.09,4.09,0,4.09
72hpf,0,4.28,0,0,0,4.28,22.47,0,0,66.33
21Day,0,0,0,0,0,0,17.4,0,0,26.77
3Month,1.92,381.38,0.96,14.72,17.92,4.16,3.2,1.6,18.24,561.19
22Month,1.09,414.91,3.28,4.37,8.75,0.55,0.55,39.36,1.09,25.69
