stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,163.46,12.26,0,175.72,143.02,1789.85,16.35,4.09,220.67
72hpf,12.84,351.96,42.79,0,53.49,152.98,1541.57,47.07,49.21,265.31
21Day,14.72,563.52,243.61,17.4,317.23,257,601,0,46.85,548.8
3Month,8.64,1481.05,18.88,405.06,183.97,25.28,24.64,0.96,28.16,79.67
22Month,18.04,2462.68,26.24,130.65,267.31,14.21,42.64,116.44,14.76,107.14
