stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,4.09,0,0
72hpf,2.14,0,0,0,0,5.35,0,2.14
21Day,49.53,2.68,0,0,0,1.34,6.69,0
3Month,30.08,0,5.12,2.56,1.6,0,2.88,0.32
22Month,9.29,0,1.09,2.73,0,0,2.73,0.55
