stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,57.21,0,0,0,16.35,0,0
72hpf,2.14,0,0,1.07,27.81,0,4.28
21Day,1.34,0,0,2.68,8.03,0,10.71
3Month,1.28,0.32,0,0,0,0,0
22Month,7.11,0,1.09,0,0,0.55,2.19
