stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,4.09,0,4.09,0,4.09
72hpf,0,0,1.07,0,9.63,0,4.28
21Day,0,0,0,0,2.68,1.34,0
3Month,4.16,15.04,0.96,0.32,0.32,0,1.28
22Month,3.83,0,2.19,0,0,0,0
