stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,1.07,0,0,0,0
21Day,0,10.71,2.68,0,85.67,1.34,5.35,0,2.68
3Month,0.32,20.48,0.64,2.56,108.46,1.6,0.64,1.6,2.24
22Month,0,4.37,0,0,9.84,0.55,0.55,0,0.55
