stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,8.17,0,0,0
72hpf,0,1.07,0,0,0,1.07,0,0,0
21Day,0,9.37,0,0,1.34,0,0,0,4.02
3Month,0.32,11.2,0.64,4.48,0.32,0,0,0.32,0.32
22Month,0,22.96,1.09,4.92,0.55,0,1.09,0,1.09
