stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4.09,0,4.09,0,0,4.09
72hpf,0,3.21,0,0,0,105.91,0,0,22.47
21Day,0,13.39,0,1.34,0,18.74,0,1.34,22.76
3Month,1.6,54.39,26.56,1.6,1.92,20.16,0,11.2,12.48
22Month,1.09,38.81,4.92,3.83,0.55,39.91,1.09,14.76,2.73
