stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,3.21,0,1.07,0,0,0
21Day,0,4.02,0,22.76,2.68,0,0,1.34,1.34
3Month,0.96,11.2,63.03,64.31,0.64,0.64,0,0.64,2.24
22Month,1.64,58.49,3.28,43.73,0.55,1.09,3.28,0.55,3.83
