stage,Epithelial,Germ,Immune,Neuron,Secretory,Stromal
72hpf,0,0,1.07,1.07,0,0
21Day,1.34,0,0,4.02,1.34,1.34
3Month,1.92,0.64,0.32,7.36,0,0
22Month,1.09,0,0.55,0,0,0
