stage,Epithelial,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,4.09,4.09,0
72hpf,0,0,2.14,0,0,2.14
21Day,0,0,0,0,1.34,5.35
3Month,2.88,0,0,0,0.64,0.32
22Month,4.37,1.09,0,1.09,0,0
