stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,8.17,0,0,0,0,44.95,0,0,8.17
72hpf,0,6.42,2.14,1.07,9.63,6.42,124.1,0,0,5.35
21Day,0,267.71,14.72,2.68,141.88,10.71,48.19,0,6.69,14.72
3Month,35.83,1847.71,18.88,76.47,546.47,102.38,22.08,2.88,32.31,87.03
22Month,52.48,2295.95,22.96,143.77,736.34,61.77,25.69,28.43,36.63,136.12
