stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,4.09,4.09,32.69,0,8.17
72hpf,2.14,6.42,1.07,0,1.07,1.07,33.16,0,1.07
21Day,0,4.02,0,0,2.68,1.34,8.03,0,6.69
3Month,0,3.84,0,0.32,2.88,0,0,0,0.32
22Month,0,1.64,0,0,1.64,0,0,0.55,0.55
