stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4.09,0,8.17,0,0,0
72hpf,2.14,12.84,1.07,0,2.14,58.84,1.07,1.07,12.84
21Day,1.34,8.03,1.34,2.68,2.68,14.72,0,2.68,16.06
