stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,28.6,0,0,8.17,0,310.57,0,44.95
72hpf,0,74.89,10.7,0,1.07,9.63,594.8,22.47,163.68
21Day,2.68,48.19,8.03,0,8.03,16.06,580.92,30.79,252.98
3Month,1.92,25.28,0,2.88,6.08,2.88,162.85,2.24,21.12
22Month,0,15.85,0,0.55,3.28,0.55,55.76,4.37,14.21
