stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,0,0,12.26,0,0,0
72hpf,3.21,0,0,2.14,2.14,1.07,0,4.28
21Day,0,0,0,0,1.34,0,0,2.68
3Month,3.52,0.64,4.16,0,0.32,0,0.32,1.92
22Month,0.55,1.09,0,0,0,0,0,0
