stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,0,0,0,0
21Day,0,0,0,1.34,1.34,0,0,1.34
3Month,3.52,3.84,0.64,0,0.32,0,1.28,0.96
22Month,1.64,0,0,0,0,0.55,0,0.55
