stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,0
72hpf,0,1.07,0,0,0,14.98,3.21,5.35
21Day,0,2.68,1.34,0,1.34,12.05,0,6.69
3Month,0,0.32,0,0,0.32,0,0,2.88
22Month,1.09,1.09,0,1.09,0,0,0,1.64
