stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,0,4.09
72hpf,0,36.37,0,0,0,0,0,0
21Day,0,21.42,0,0,0,1.34,0,0
3Month,0.32,72.63,2.56,1.6,0.32,0,0.96,0.64
22Month,0,15.85,1.09,3.83,0,0,1.64,0.55
