stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,8.17,0,0,0
72hpf,0,16.05,0,0,0,1.07,0,0,2.14
21Day,0,16.06,0,0,0,2.68,0,1.34,1.34
3Month,0.32,55.67,4.8,26.88,0.96,0.32,0,0.64,1.6
22Month,1.09,67.24,1.09,39.36,0,1.09,3.28,0,4.37
