stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,147.11,1180.97,4.09,138.94,89.9,4605.38,82267.5,8.17,437.25
72hpf,0,244.98,2.14,1.07,6.42,55.63,71.68,0,9.63
