stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,4.09,4.09,28.6,8.17,0,12.26
72hpf,4.28,0,0,0,6.42,0,1.07,3.21
21Day,1.34,2.68,1.34,1.34,1.34,0,0,4.02
3Month,0.32,0,0.32,0,0,0,0,0
22Month,2.73,0,1.09,0,0.55,0,0,2.19
