stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,40.86,0,4.09,0,0,0
72hpf,0,1.07,0,0,2.14,0,41.72,0,0,17.12
21Day,0,0,0,0,8.03,1.34,10.71,0,0,18.74
3Month,0.96,8.32,0.64,0.64,42.23,1.28,1.6,0,0.32,24
22Month,1.64,20.23,1.09,0,71.07,0.55,9.29,2.19,1.09,44.83
