stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,4.09,0,85.81,0,0,36.78
72hpf,0,5.35,0,0,2.14,8.56,0,0,32.09
21Day,0,8.03,0,8.03,8.03,9.37,0,0,56.22
3Month,0.64,37.11,2.88,14.4,0.96,2.88,0,1.6,12.8
22Month,0.55,24.05,0,13.12,0.55,1.64,0.55,1.09,11.48
