stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,20.43,61.3,4.09,0,20.43,8.17,784.59,0,102.16
72hpf,1.07,31.02,1.07,0,1.07,7.49,189.35,1.07,35.3
21Day,1.34,16.06,2.68,0,8.03,13.39,48.19,0,33.46
3Month,0,9.6,0,8,2.24,0.32,0,0,1.92
22Month,0,2.19,0,0,0,0,0,0.55,0
