stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,20.43,0,0,4.09,0,69.47,0,4.09
72hpf,5.35,2.14,0,1.07,1.07,235.35,1.07,18.19
21Day,13.39,2.68,0,0,2.68,60.23,8.03,10.71
3Month,17.6,0.32,9.6,9.6,1.92,3.52,0,5.44
22Month,9.84,0,3.83,1.64,0,1.64,2.73,2.19
