stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,0,4.09,0
72hpf,0,0,0,0,0,0,0,1.07
21Day,0,4.02,0,0,1.34,0,1.34,0
3Month,0.64,16.96,0.32,2.24,24.96,2.24,2.88,0
22Month,0,10.39,0,1.09,6.56,0,11.48,1.09
