stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,4.09,0,0
72hpf,0,4.28,0,0,0,0,0,0,0
21Day,0,12.05,1.34,0,13.39,0,0,0,1.34
3Month,0,3.84,0,2.24,18.88,0.32,0.32,0,0.96
22Month,0.55,4.92,0,1.64,62.87,0.55,0,0.55,0.55
