stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,4.09,12.26,0,0,0,0,482.2,4.09,36.78
72hpf,0,4.28,1.07,0,0,2.14,19.26,0,12.84
21Day,0,1.34,0,0,1.34,0,5.35,0,6.69
3Month,0,2.88,0,0,1.92,0,0.64,0,0
22Month,0.55,7.65,0,1.09,0.55,0,2.19,1.09,1.09
