stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,253.36,1021.6,0,0,151.2,12.26,3072.98,20.43,0,690.6
72hpf,173.31,3153.74,81.3,0,131.58,135.86,4412.89,139.07,88.79,1365.05
21Day,46.85,5044.93,171.33,4.02,509.98,226.21,1077.52,4.02,101.73,940.99
3Month,58.23,2266.84,16.64,103.02,668.37,148.78,52.47,3.2,54.71,86.39
22Month,150.33,12318.86,48.11,54.67,1934.06,185.32,113.7,699.17,71.07,110.97
