stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,4.09,0,0,0,4.09
72hpf,6.42,0,0,0,0,5.35,0,0
21Day,0,0,0,4.02,0,1.34,0,0
3Month,4.48,0.32,15.36,23.68,0.32,0,0,3.52
22Month,4.92,0,22.96,6.01,0,0,0.55,0
