stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
21Day,0,1.34,0,0,0,0,0
3Month,10.24,194.85,2.24,0.96,1.28,1.28,0.96
22Month,0.55,1.09,0,0,0,0,0
