stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,4.09,0,20.43,0,8.17
72hpf,4.28,0,0,0,0,2.14,0,2.14
21Day,4.02,0,0,0,0,2.68,0,1.34
3Month,12.48,0.32,0.32,1.28,0,0,0,0
22Month,37.17,0,0.55,2.73,0.55,0,2.19,0.55
