stage,Epithelial,Immune,Muscle,Neuron,Other,Stromal
24hpf,8.17,4.09,4.09,69.47,4.09,12.26
72hpf,2.14,0,1.07,7.49,0,0
21Day,1.34,1.34,0,2.68,0,2.68
