stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,32.69,0,0,0
72hpf,0,0,0,0,0,3.21,0,0,0
21Day,17.4,2.68,0,0,0,0,0,2.68,0
3Month,69.75,0,0.64,2.24,0,0,0,0.32,1.28
22Month,19.13,0,0.55,3.28,1.09,1.09,0.55,0,0
