stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,16.35,65.38,0,0,24.52,16.35,371.86,4.09,89.9
72hpf,0,5.35,1.07,0,0,1.07,19.26,0,10.7
21Day,0,2.68,16.06,0,2.68,2.68,12.05,0,2.68
3Month,0,8.64,0.32,3.84,1.6,0,0,0,0.64
22Month,0,3.28,0,0,1.09,0,0,0,0
