stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,4.09,81.73,20.43
72hpf,3.21,0,1.07,1.07,27.81,4.28
21Day,4.02,0,1.34,1.34,9.37,10.71
3Month,8.32,0.32,1.28,1.28,0.32,0.64
