stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,8.17,0,8.17,0,0
72hpf,1.07,0,0,1.07,2.14,0,1.07
21Day,0,0,0,0,2.68,0,0
3Month,0.96,0.96,0,0.32,0,0.32,0
22Month,1.09,0.55,0.55,0,0,0,0
