stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,4.09,0,4.09,0,32.69,4.09
72hpf,1.07,0,0,0,11.77,0
21Day,2.68,1.34,0,1.34,2.68,0
3Month,0.64,0.64,0.32,0,0,0.64
