stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,20.43,0,4.09
72hpf,2.14,1.07,0,0,55.63,0,3.21
21Day,1.34,1.34,4.02,1.34,38.82,1.34,6.69
