stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,4.09,0,4.09,0,4.09
72hpf,0,0,0,0,1.07,0,1.07
21Day,5.35,1.34,1.34,1.34,0,1.34,1.34
