stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,8.17,0,0,0,0,8.17,0,0
72hpf,1.07,3.21,0,0,0,1.07,8.56,0,17.12
21Day,0,2.68,0,0,0,1.34,0,0,12.05
3Month,0,3.84,0,0.32,2.56,0,0.64,0,2.24
22Month,1.09,26.79,0.55,1.64,6.01,0.55,0,2.19,8.75
