stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,0,12.26,0,0,0
72hpf,0,0,0,0,0,1.07,0,0,1.07
21Day,0,2.68,0,1.34,0,16.06,0,0,10.71
3Month,17.6,6.72,46.39,2.56,2.88,0.32,0,0.96,1.28
22Month,9.29,8.75,15.31,0.55,5.47,1.09,0.55,0,1.09
