stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,8.17,0,4.09,0,4.09
72hpf,1.07,0,2.14,0,1.07,0,3.21,0,0
21Day,1.34,0,2.68,0,1.34,0,0,1.34,0
3Month,0.64,1.6,0,0.96,1.28,1.28,0,0,0
22Month,0,0.55,0,0,1.09,0,0,0,0
