stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,8.17,0,0,4.09
72hpf,54.56,1.07,0,0,101.63,0,0,4.28
21Day,92.36,2.68,1.34,4.02,33.46,0,1.34,5.35
3Month,21.12,0,1.28,0,0,0,0,0.32
22Month,12.03,0,1.09,0,0,0.55,0,0.55
