stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,44.95,196.15,0,0,134.85,85.81,2030.94,20.43,0,335.09
72hpf,0,258.89,51.35,0,20.33,53.49,962.81,17.12,12.84,207.54
21Day,8.03,380.14,230.23,2.68,219.52,112.44,408.25,0,42.83,286.45
3Month,13.76,1094.55,24.64,339.79,236.12,44.15,30.4,0.96,37.43,91.51
22Month,21.87,1303.77,9.29,127.37,316.51,11.48,31.16,54.67,19.13,78.17
