stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,28.6,4.09,0,20.43,12.26,310.57,8.17,4.09,32.69
72hpf,4.28,0,0,0,0,27.81,0,0,2.14
21Day,8.03,17.4,0,0,1.34,10.71,0,0,8.03
3Month,3.84,0,5.44,1.28,0.32,0.32,0,0,0.32
22Month,6.01,1.09,2.73,4.92,0.55,0,0,0.55,0
