stage,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Stromal
24hpf,0,0,0,4.09,24.52,0,0
72hpf,0,0,0,0,5.35,0,0
21Day,1.34,0,0,0,0,0,1.34
3Month,2.56,0,0.32,0.96,0,0,0
22Month,3.83,0.55,0,2.19,0,0.55,0
