stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,0,49.04,0,0
72hpf,0,0,0,0,9.63,0,1.07
21Day,0,0,0,1.34,0,0,1.34
3Month,2.56,1.92,0.96,0,0.64,0.32,0.64
22Month,9.29,1.64,0,0,0,0,0.55
