stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,8.17,0,0
72hpf,0,6.42,0,0,1.07,31.02,0,2.14
21Day,0,1.34,0,0,0,16.06,0,2.68
3Month,0.32,3.52,0.96,1.6,0.32,1.28,0.32,0
22Month,0.55,9.84,1.64,1.64,0,0.55,0,0.55
