stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,36.78,0,0,0,0,4.09,0,0,0
72hpf,1.07,81.3,2.14,0,0,0,9.63,1.07,0,4.28
21Day,0,141.88,4.02,0,18.74,5.35,12.05,0,4.02,32.12
3Month,0.96,173.41,1.28,5.12,39.67,2.56,1.6,0,2.24,16.32
22Month,3.83,205,1.64,3.28,50.84,1.64,6.01,14.21,2.19,16.4
