stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,1.07,0,0,0,7.49,0,3.21
21Day,1.34,0,0,1.34,2.68,2.68,0
3Month,0.32,0.64,0.32,0,0.32,0,0
22Month,1.09,0,0,0,0,0,0
