stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,28.6,0,0,0
72hpf,6.42,1.07,0,0,6.42,242.84,0,0,6.42
21Day,5.35,0,0,0,5.35,60.23,0,2.68,0
3Month,5.44,0,1.28,1.92,0.64,0.64,0,0.32,0.32
22Month,15.85,0,0,3.28,1.64,0.55,0.55,0,0
