stage,Epithelial,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,85.81,4.09,8.17
72hpf,1.07,0,1.07,33.16,0,2.14
21Day,0,0,0,1.34,0,0
