stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,0
3Month,13.12,15.36,6.08,0.96,0,0.64,0.32
22Month,13.12,1.09,3.28,1.09,1.09,0,0.55
