stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,6.42,1.07,0,0,0,128.37,0,3.21
21Day,0,2.68,6.69,0,1.34,1.34,64.25,1.34,2.68
3Month,0,1.28,0,0,0,0,0.32,0,3.2
22Month,0.55,4.92,0,0.55,1.64,0,0.55,0,0
