stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,4.09,4.09,0,0
72hpf,6.42,0,0,1.07,0,0,0,0
21Day,2.68,0,1.34,0,0,0,0,0
3Month,8.64,0.32,0,0,0,0,0.64,0.64
22Month,2.19,0.55,0,0,0,0,0,0
