stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,20.43,0,0,4.09,106.25,0,0,12.26
72hpf,0,2.14,2.14,0,1.07,14.98,0,0,3.21
21Day,0,4.02,4.02,0,0,1.34,0,1.34,2.68
3Month,1.28,36.47,713.49,12.48,2.88,1.6,0,5.44,5.44
22Month,0,63.96,242.71,10.93,0.55,1.64,9.29,1.09,5.47
