stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,24.52,0,0,0,0,57.21,8.17,0
72hpf,27.81,3.21,0,0,0,72.75,1.07,2.14
21Day,21.42,5.35,0,2.68,0,26.77,4.02,2.68
3Month,55.03,0.32,82.55,9.28,3.2,37.11,11.2,2.56
22Month,51.39,0,11.48,3.28,0.55,11.48,7.65,1.09
