stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,0,0,0,0,0,4.28,0,0
21Day,0,0,0,0,0,1.34,0,0
3Month,3.52,0.32,24.64,1.6,0.32,0,0.64,0.96
22Month,3.28,0,1.64,0.55,0,0,0,0.55
