stage,Epithelial,Erythroid,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,20.43,0,0
72hpf,2.14,1.07,0,98.42,0,2.14
21Day,1.34,2.68,1.34,46.85,1.34,5.35
