stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,0,0
72hpf,0,3.21,0,0,1.07,1.07,0,0
21Day,2.68,4.02,0,1.34,1.34,1.34,0,2.68
3Month,8.96,0.64,28.8,2.88,0.64,0.32,0.32,0.64
22Month,4.37,0,1.64,1.64,0,0,0,0
