stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,12.26,0,0,0,24.52,4.09,0,12.26
72hpf,0,1.07,1.07,0,0,0,0,0,0
21Day,0,6.69,1.34,0,0,0,0,0,1.34
3Month,0,32.31,12.48,3.52,3.2,0.32,0.32,0.64,0.64
22Month,2.19,108.24,225.77,15.31,0.55,0.55,6.01,1.09,2.73
